cd_fips	state	mrp_ideology_se	mrp_ideology	irt_ideology_unweighted	self_ideology	self_ideology_se	irt_ideology_unweighted_sd	irt_ideology_unweighted_se	sample_size	demshare_pres	presidential_year	congress	survey_period
"200"	"Alaska"	0.04582298424297601	0.17582185438087572	0.159501477370409	3.103896103896104	0.034257016335069786	1.0356616284377613	0.03096013477273611	1119	0.4473815127615069	2020	118	"2017-2021"
"2001"	"Kansas"	0.06668758069296178	0.22500374006295587	0.21319170257613765	3.435810810810811	0.041478386974026185	0.9175027563386176	0.03658323062469366	629	0.303	2008	111	"2004-2011"
"2001"	"Kansas"	0.042720805474167116	0.23372593325078533	0.19542158780984054	3.3026315789473686	0.05268782205330027	0.9801169826661157	0.04748682297362087	426	0.2596	2016	114	"2012-2016"
"2001"	"Kansas"	0.04111607511051826	0.19012384233839508	0.18677706105155492	3.2857142857142856	0.03115492196099531	0.9863807801656139	0.02722151163546619	1313	0.2876718435482156	2020	116	"2017-2021"
"2001"	"Kansas"	0.04111607511051826	0.19012384233839508	0.18782753671304303	3.286215978928885	0.031170932710641	0.9865845484029296	0.027237509320499703	1312	0.2876718435482156	2020	117	"2017-2021"
"2001"	"Kansas"	0.041086097519398276	0.1326877979498195	0.12858787762508642	3.191580756013746	0.032242345920772464	1.0207491332938787	0.028127176107431037	1317	0.3487530676491556	2020	118	"2017-2021"
"2002"	"Kansas"	0.06527853969163896	0.13916860700940753	0.16323045315251897	3.321060382916053	0.03973060332582444	0.9691932937774801	0.036322054322424836	712	0.4388	2008	111	"2004-2011"
"2002"	"Kansas"	0.04319994981957472	0.16088568572549045	0.13959048218865722	3.1818181818181817	0.044046745712970715	0.9718580716803296	0.03974223197672707	598	0.40130000000000005	2016	114	"2012-2016"
"2002"	"Kansas"	0.040551938932944995	0.09810805469337716	0.0762746263432827	3.0831443688586546	0.02879957864054407	0.9780639705007416	0.025070323305422693	1522	0.423450124195296	2020	116	"2017-2021"
"2002"	"Kansas"	0.040551938932944995	0.09810805469337716	0.07382290387151766	3.078847611827142	0.028854783373289682	0.9744516240947063	0.02501061655606211	1518	0.423450124195296	2020	117	"2017-2021"
"2002"	"Kansas"	0.03960676310534935	0.1090183831017036	0.0999625114120747	3.1384615384615384	0.027575377781672794	0.93608925891777	0.02353499023310991	1582	0.41650826400231794	2020	118	"2017-2021"
"2003"	"Kansas"	0.06702732061543035	0.03354388548475888	0.0674355446349971	3.213740458015267	0.04237148021926604	0.9892866289511717	0.03799332409572804	678	0.5152	2008	111	"2004-2011"
"2003"	"Kansas"	0.04389015092631976	-0.020480585000193244	0.024428901581963054	3.1485355648535567	0.04744794605002013	1.0131761345009032	0.04499673184543084	507	0.5064	2016	114	"2012-2016"
"2003"	"Kansas"	0.04142904990750801	-0.07381691653196046	-0.043594234665824266	3.012472487160675	0.029793887309306752	1.0182780252603771	0.026622216357370693	1463	0.5540493224434252	2020	116	"2017-2021"
"2003"	"Kansas"	0.04142904990750801	-0.07381691653196046	-0.04127789872500232	3.0190058479532165	0.02973835888278196	1.0213462041534258	0.026666002915290147	1467	0.5540493224434252	2020	117	"2017-2021"
"2003"	"Kansas"	0.04197682846783646	-0.0470075144594334	-0.022405636779747558	3.0351288056206087	0.030749699055148287	1.0392172163034568	0.027964656791091204	1381	0.5227402149706627	2020	118	"2017-2021"
"2004"	"Kansas"	0.0684370757391773	0.09245698945247591	0.07189453518935685	3.2306451612903224	0.043058884352936734	0.9417125609024355	0.036739706152342344	657	0.4082	2008	111	"2004-2011"
"2004"	"Kansas"	0.044622281503137295	0.13770609447842813	0.1593664120740451	3.2436194895591646	0.04779133188228582	0.8831487440397471	0.040310040728577134	480	0.35409999999999997	2016	114	"2012-2016"
"2004"	"Kansas"	0.038690592644242044	0.07641845909278541	0.10701060095902659	3.1511789181692094	0.02816127778536273	0.9852481352830029	0.024388525509320386	1632	0.38919014686062475	2020	116	"2017-2021"
"2004"	"Kansas"	0.038690592644242044	0.07641845909278541	0.10613386948496974	3.1480194579569147	0.028144089319397193	0.984524244242981	0.024393036919474108	1629	0.38919014686062475	2020	117	"2017-2021"
"2004"	"Kansas"	0.03865585578710345	0.07712495565107419	0.10846337138736711	3.1494174091843727	0.027980383487032353	0.985606838549355	0.024263963055293318	1650	0.38869400503651313	2020	118	"2017-2021"
"2101"	"Kentucky"	0.06715933788673221	0.26410522833822897	0.23210927074556129	3.4679611650485436	0.043869699038463	0.8962131983566124	0.038710514232478094	536	0.3737	2008	111	"2004-2011"
"2101"	"Kentucky"	0.03990584065582037	0.3036345724184234	0.2695230645540623	3.336658354114713	0.04765728438018532	0.8132933953713494	0.0386844218694364	442	0.2482	2016	114	"2012-2016"
"2101"	"Kentucky"	0.03868682138257747	0.25546333381641195	0.291799979242571	3.3419267299864317	0.028551342829726684	0.9282406246936071	0.022700866514503735	1672	0.25877637771367845	2020	116	"2017-2021"
"2101"	"Kentucky"	0.03868682138257747	0.25546333381641195	0.29011781662133124	3.3375924680564895	0.028418098165303787	0.9263557040587858	0.022553826683490066	1687	0.25877637771367845	2020	117	"2017-2021"
"2101"	"Kentucky"	0.038675482704764	0.21683816430669486	0.22950628596419664	3.278688524590164	0.027512975372678848	0.9434128304601531	0.022292254135897274	1791	0.28309611672615115	2020	118	"2017-2021"
"2102"	"Kentucky"	0.06720544167434542	0.24756744027432837	0.20853894044232688	3.422586520947177	0.04351633290099502	0.8971158645877759	0.037186648993874076	582	0.38380000000000003	2008	111	"2004-2011"
"2102"	"Kentucky"	0.04360334036024065	0.270115781811782	0.2190165218182704	3.286995515695067	0.05038370791769683	0.8441662236195457	0.03821360941964555	488	0.2902	2016	114	"2012-2016"
"2102"	"Kentucky"	0.04074948146346687	0.18317414454183034	0.1748702045113419	3.2371951219512196	0.02720725840917144	0.9098448988518019	0.02122818121548055	1837	0.3118246897336114	2020	116	"2017-2021"
"2102"	"Kentucky"	0.04074948146346687	0.18317414454183034	0.16984797113875832	3.2161505768063146	0.027274803220716848	0.9185392073776618	0.02141355568592291	1840	0.3118246897336114	2020	117	"2017-2021"
"2102"	"Kentucky"	0.0404511420332681	0.1953888317781937	0.2277564600993582	3.276992287917738	0.028320513508633616	0.9011436607712093	0.021615692118688423	1738	0.3131104167207656	2020	118	"2017-2021"
"2103"	"Kentucky"	0.06752580266809999	0.01116680205581144	0.02728234454020703	3.1534391534391535	0.0472702222528881	1.016395514096778	0.04191544454763592	588	0.5657	2008	111	"2004-2011"
"2103"	"Kentucky"	0.04177915833707649	0.035883326912916985	-0.009855056828573122	3.075268817204301	0.047754528715021644	0.9378596217370738	0.04173420540944842	505	0.5791	2016	114	"2012-2016"
"2103"	"Kentucky"	0.04076063003874835	-0.08825548244396597	-0.11984506359174807	2.877852348993289	0.028556403387952376	0.947286220903234	0.02337731580447955	1642	0.6113566842119768	2020	116	"2017-2021"
"2103"	"Kentucky"	0.04076063003874835	-0.08825548244396597	-0.11361612506734912	2.8976221928665784	0.02840048558483907	0.9467109579753353	0.02319422711881131	1666	0.6113566842119768	2020	117	"2017-2021"
"2103"	"Kentucky"	0.04070546102865607	-0.08968142267513286	-0.13229518603339532	2.873324396782842	0.028328194055202233	0.9426969161450975	0.023249904843871374	1644	0.6138798608616219	2020	118	"2017-2021"
"2104"	"Kentucky"	0.064978367084357	0.2289535253479374	0.21200110576030523	3.422750424448217	0.04487145756775386	0.9655079570760021	0.03899649909365323	613	0.38780000000000003	2008	111	"2004-2011"
"2104"	"Kentucky"	0.04318449483718786	0.23909583066992957	0.2622293323434628	3.255578093306288	0.04897464604721909	0.9688927060162409	0.042006826239294234	532	0.31010000000000004	2016	114	"2012-2016"
"2104"	"Kentucky"	0.03941547268792746	0.13856625728406474	0.16035623655014627	3.16600790513834	0.028420676030356966	0.9686054346416535	0.023519819121746277	1696	0.34052014659729973	2020	116	"2017-2021"
"2104"	"Kentucky"	0.03941547268792746	0.13856625728406474	0.14989761615217695	3.1527590847913864	0.02879657712415036	0.969906962594531	0.0237696593656697	1665	0.34052014659729973	2020	117	"2017-2021"
"2104"	"Kentucky"	0.03991330245889032	0.14555674136092234	0.1443605739765032	3.1601398601398603	0.029405240099876825	0.9729054840016985	0.024376018089068214	1593	0.3344075932498402	2020	118	"2017-2021"
"2105"	"Kentucky"	0.06665245630678293	0.23672863524657375	0.2323651593246927	3.4278959810874703	0.047804789919269994	0.7907867910671468	0.03679073114398273	462	0.31629999999999997	2008	111	"2004-2011"
"2105"	"Kentucky"	0.04242761141657267	0.31876438516574235	0.254342792565199	3.207317073170732	0.04946632664358144	0.8032985443460018	0.036703647328854526	479	0.1802	2016	114	"2012-2016"
"2105"	"Kentucky"	0.03872031073717817	0.2818075470301308	0.2896451777271294	3.2684073107049607	0.024383012738822072	0.8197213453678505	0.017488445812521364	2197	0.18851828848639485	2020	116	"2017-2021"
"2105"	"Kentucky"	0.03872031073717817	0.2818075470301308	0.293785115198735	3.274168797953964	0.024269841618381027	0.819755199312831	0.017297339276246694	2246	0.18851828848639485	2020	117	"2017-2021"
"2105"	"Kentucky"	0.038531870784490795	0.27974810310353426	0.290745450000642	3.274794388001935	0.02348226288302923	0.831334920126308	0.017026402580240463	2384	0.1993292681040377	2020	118	"2017-2021"
"2106"	"Kentucky"	0.06732213958961855	0.10088764382017404	0.052110085578446236	3.1885895404120443	0.043978802448990696	0.9411865241037748	0.0367191835022148	657	0.4388	2008	111	"2004-2011"
"2106"	"Kentucky"	0.040985001758725235	0.16071181155842626	0.14573524660347495	3.1522198731501057	0.05105670235325444	0.9899749854750113	0.043371591573256874	521	0.41869999999999996	2016	114	"2012-2016"
"2106"	"Kentucky"	0.040521202920840285	0.05959167129770277	0.05318265929395562	3.0774515927545285	0.028903095364979665	0.9914251660383486	0.023753951388669987	1742	0.453598564083186	2020	116	"2017-2021"
"2106"	"Kentucky"	0.040521202920840285	0.05959167129770277	0.06001810190226249	3.0917661847894404	0.02880267230383127	0.9843867880949807	0.02365330502635347	1732	0.453598564083186	2020	117	"2017-2021"
"2106"	"Kentucky"	0.04117350453320306	0.06497213045148484	0.06074314558008558	3.070478723404255	0.02970615054789893	0.9894691441678903	0.024448110899056446	1638	0.4439450041297471	2020	118	"2017-2021"
"2201"	"Louisiana"	0.06985695117132644	0.205179844412706	0.23208654751667873	3.4326086956521737	0.050465043358767184	0.9692178421200369	0.04456468385991877	473	0.26530000000000004	2008	111	"2004-2011"
"2201"	"Louisiana"	0.045841565021985414	0.28738545843581903	0.3415071810381406	3.405128205128205	0.0514138833026765	0.8868120470304536	0.04306740019243924	424	0.2799	2016	114	"2012-2016"
"2201"	"Louisiana"	0.03975121655406604	0.19348065766381217	0.1890537133856172	3.195158850226929	0.030451833295106305	0.9856045617048802	0.02594594776001176	1443	0.30416182528784197	2020	116	"2017-2021"
"2201"	"Louisiana"	0.03975121655406604	0.19348065766381217	0.21277654979550975	3.209553158705701	0.03086656851463756	0.9908190598160188	0.026321426791185005	1417	0.30416182528784197	2020	117	"2017-2021"
"2201"	"Louisiana"	0.039503524257223185	0.19591563966813863	0.20249321620768368	3.2316118935837244	0.031080517694028365	0.9957049975679386	0.026716500082547126	1389	0.29858717607410423	2020	118	"2017-2021"
"2202"	"Louisiana"	0.07206564430709571	-0.1224175031223175	-0.15759144746626458	3.043824701195219	0.07160105826470789	0.9860928279210148	0.06103761371825276	261	0.7653	2008	111	"2004-2011"
"2202"	"Louisiana"	0.045066906856924986	-0.001607859174719676	-0.04824618513497154	2.997214484679666	0.05657922485059439	0.8356333415382395	0.0415743126104997	404	0.7706999999999999	2016	114	"2012-2016"
"2202"	"Louisiana"	0.04031358474612523	-0.1160248566815506	-0.12244141644137355	2.8010247651579845	0.032040051983693724	0.9208261735901965	0.025239957974688844	1331	0.768075112069647	2020	116	"2017-2021"
"2202"	"Louisiana"	0.04031358474612523	-0.1160248566815506	-0.1325560845251699	2.7998317914213624	0.031974231343874296	0.9144590781765612	0.024943916343354952	1344	0.768075112069647	2020	117	"2017-2021"
"2202"	"Louisiana"	0.0403392996954399	-0.11699204970638843	-0.12874215913358833	2.797818791946309	0.032076058746488605	0.9085477075984292	0.024727536562128026	1350	0.7684711561779186	2020	118	"2017-2021"
"2203"	"Louisiana"	0.06916607485636701	0.2778692200464744	0.3267189900176757	3.6112531969309463	0.04937770138538085	0.8255133598054479	0.04081900856450271	409	0.3776	2008	111	"2004-2011"
"2203"	"Louisiana"	0.04640845954339046	0.3015762876171755	0.32671331286290667	3.4190751445086707	0.05713617824108987	0.8997760042792228	0.046036545290616494	382	0.30260000000000004	2016	114	"2012-2016"
"2203"	"Louisiana"	0.040192071555142095	0.25218333952011524	0.24207380840244258	3.281786941580756	0.032807303478119526	0.8987570954206107	0.0247281099577165	1321	0.30679963476573646	2020	116	"2017-2021"
"2203"	"Louisiana"	0.040192071555142095	0.25218333952011524	0.24005024629430102	3.27901023890785	0.032662405919076584	0.8947847756984005	0.02448938919995748	1335	0.30679963476573646	2020	117	"2017-2021"
"2203"	"Louisiana"	0.04026241014642018	0.2512733853004414	0.24361636014299573	3.2869565217391306	0.03291328804642333	0.8991408489635097	0.024851803172260437	1309	0.3084249338280338	2020	118	"2017-2021"
"2204"	"Louisiana"	0.06961057030791348	0.2157531405196605	0.3084874451812797	3.5492957746478875	0.05006319737130231	0.9129633774855064	0.04294218506352937	452	0.40399999999999997	2008	111	"2004-2011"
"2204"	"Louisiana"	0.045098787111286974	0.3040544387960643	0.26152244193510227	3.4377104377104377	0.05979283034519947	0.9576635680468024	0.051558873329684694	345	0.3765	2016	114	"2012-2016"
"2204"	"Louisiana"	0.040232324168535595	0.2603849592817299	0.270533864993561	3.310548523206751	0.03138246252734561	0.9005974295807588	0.024816344856424904	1317	0.3755718376910775	2020	116	"2017-2021"
"2204"	"Louisiana"	0.040232324168535595	0.2603849592817299	0.27336082583690957	3.314720812182741	0.03138660364388359	0.9084968923681672	0.025110399530585952	1309	0.3755718376910775	2020	117	"2017-2021"
"2204"	"Louisiana"	0.040201049737241715	0.2653964970192504	0.2670905422989305	3.3113284433577834	0.0308875873246365	0.9001879970389033	0.024391845698375457	1362	0.3777299132664257	2020	118	"2017-2021"
"2205"	"Louisiana"	0.0699228576217577	0.22089111439626202	0.30302506138791785	3.6333333333333333	0.056896384097164306	0.9981581695621673	0.053506894266917425	348	0.3737	2008	111	"2004-2011"
"2205"	"Louisiana"	0.04517606042594087	0.30193846907805155	0.33935938528206916	3.451923076923077	0.05773465392630721	0.846898447560393	0.046271005088296985	335	0.3494	2016	114	"2012-2016"
"2205"	"Louisiana"	0.040229718205225355	0.2939681297783122	0.33833774988749926	3.3642578125	0.035464910128311024	0.8549048611446557	0.025079260270283402	1162	0.3462158541981078	2020	116	"2017-2021"
"2205"	"Louisiana"	0.040229718205225355	0.2939681297783122	0.3238247597136057	3.344181459566075	0.03572600173508762	0.8468268662945181	0.024971561938197055	1150	0.3462158541981078	2020	117	"2017-2021"
"2205"	"Louisiana"	0.04035686764447369	0.28318663181076986	0.31828963942571253	3.3009345794392524	0.03490551606215961	0.871521261423452	0.024982315998819084	1217	0.349394799998842	2020	118	"2017-2021"
"2206"	"Louisiana"	0.07146435923904944	0.12874830055940062	0.17430655370852766	3.5098522167487687	0.05228644692115485	0.9818107026635372	0.04768094275040726	424	0.41840000000000005	2008	111	"2004-2011"
"2206"	"Louisiana"	0.045252805521877	0.2682784156085747	0.29701746881562446	3.355	0.05234621454807165	0.9566447424056665	0.045867604654245574	435	0.3236	2016	114	"2012-2016"
"2206"	"Louisiana"	0.04061278304388472	0.19384323197371778	0.23411582416178892	3.3173156586578294	0.03100313819320714	0.9547058412608751	0.025831179069229777	1366	0.33481905268759976	2020	116	"2017-2021"
"2206"	"Louisiana"	0.04061278304388472	0.19384323197371778	0.23452303137179764	3.3243021346469623	0.030547837456530922	0.9556542445731021	0.025678869864616104	1385	0.33481905268759976	2020	117	"2017-2021"
"2206"	"Louisiana"	0.040715605679514676	0.19161669811839901	0.24467794888903113	3.335064935064935	0.03106735705969681	0.948043683555629	0.02617347769016675	1312	0.3282136734243537	2020	118	"2017-2021"
"2207"	"Louisiana"	0.0699587683783905	0.22979167846914592	0.2971083621898927	3.5403422982885084	0.05032301929905876	0.9240452253147615	0.044102272381575734	439	0.35710000000000003	2008	111	"2004-2011"
"2301"	"Maine"	0.06968710785796309	-0.05590010348377779	-0.008634903419747077	3.073469387755102	0.04187773976292127	1.0354583436454303	0.037412630709241515	766	0.6162	2008	111	"2004-2011"
"2301"	"Maine"	0.04527980168305135	-0.07877844977409862	-0.0824817475709131	2.9664310954063606	0.046938523097049	0.9792324320269467	0.039778598403905865	606	0.5792	2016	114	"2012-2016"
"2301"	"Maine"	0.042279804349002935	-0.13343845046525749	-0.12807832247134343	2.913793103448276	0.032203160901320645	1.0691643733618659	0.029427780850886147	1320	0.6188980548579766	2020	116	"2017-2021"
"2301"	"Maine"	0.042279804349002935	-0.13343845046525749	-0.12513614495302594	2.9225122349102772	0.032034239117243	1.0671252934078512	0.029316186421282538	1325	0.6188980548579766	2020	117	"2017-2021"
"2301"	"Maine"	0.04268440354421917	-0.13364958602628807	-0.12358807472654793	2.9282006920415227	0.03312078003273075	1.076969107180036	0.03044910914391429	1251	0.6173496120525684	2020	118	"2017-2021"
"2302"	"Maine"	0.06993148032200605	0.013173034487573305	-0.019602111044303684	3.219373219373219	0.03936695034260999	0.9801244556381652	0.0356703811415223	755	0.5611999999999999	2008	111	"2004-2011"
"2302"	"Maine"	0.0451366810967152	0.09477323153743558	0.11642579199201324	3.0931899641577063	0.045744702486451544	0.9000411940224429	0.03623429410917935	617	0.4443	2016	114	"2012-2016"
"2302"	"Maine"	0.0417981148490225	0.04916372648993081	0.051940094986898916	3.1173770491803277	0.027771825692979677	0.9640027467638819	0.023428786365875958	1693	0.46160435710766873	2020	116	"2017-2021"
"2302"	"Maine"	0.0417981148490225	0.04916372648993081	0.05016385498424521	3.111404087013843	0.027915509737343795	0.9658220986845145	0.023507742073322922	1688	0.46160435710766873	2020	117	"2017-2021"
"2302"	"Maine"	0.0414915744888287	0.04256559423117086	0.04170254065468671	3.0989287964713297	0.027278569748874125	0.96337344117256	0.02295047704944706	1762	0.4685154604253337	2020	118	"2017-2021"
"2401"	"Maryland"	0.06654061310082228	0.05035007108914874	0.189412168866189	3.3293650793650795	0.04497982177180931	0.9998489844509104	0.043512841880724865	528	0.4082	2008	111	"2004-2011"
"2401"	"Maryland"	0.04277220273737068	0.09971807846720089	0.18213082914647266	3.2973621103117505	0.04919909286659727	0.8462953771130184	0.03989474666956279	450	0.35119999999999996	2016	114	"2012-2016"
"2401"	"Maryland"	0.03871884512621634	0.06303691055627658	0.08723493773805749	3.143781452192667	0.027907271426048205	0.940205587326855	0.024235644741584447	1505	0.39926852342678004	2020	116	"2017-2021"
"2401"	"Maryland"	0.03871884512621634	0.06303691055627658	0.10316570332421668	3.1751497005988023	0.028856624355740754	0.9423443031940534	0.024815725654908246	1442	0.39926852342678004	2020	117	"2017-2021"
"2401"	"Maryland"	0.03862005575418446	0.05350781103535932	0.09250967998053215	3.149035262807718	0.027301432480510906	0.9495512276501422	0.023533753452333443	1628	0.42583075373885804	2020	118	"2017-2021"
"2402"	"Maryland"	0.06736260349827948	-0.048422492902920986	-0.01132353788942096	3.130242825607064	0.04963031005287719	0.9469185052545055	0.04286498665734158	488	0.6122	2008	111	"2004-2011"
"2402"	"Maryland"	0.04296757926120578	-0.08643312758513151	-0.0903982939609375	2.997894736842105	0.047491812482536554	0.8859648339328212	0.03881482410100008	521	0.6284000000000001	2016	114	"2012-2016"
"2402"	"Maryland"	0.03849270312957717	-0.10862532195821861	-0.03626364263609314	3.0195185426154847	0.02615338838016299	0.9681827998379782	0.023433685789957675	1707	0.6702001480376099	2020	116	"2017-2021"
"2402"	"Maryland"	0.03849270312957717	-0.10862532195821861	-0.057783189996064736	3.0129533678756477	0.0256179629177567	0.9761722494368059	0.02353760302464224	1720	0.6702001480376099	2020	117	"2017-2021"
"2402"	"Maryland"	0.039031234078135746	-0.12468163731149463	-0.09444938745897456	2.972551928783383	0.028518053607848124	1.0057616847363198	0.026268066172947153	1466	0.606261169012431	2020	118	"2017-2021"
"2403"	"Maryland"	0.06603723500103749	-0.13081204987071865	-0.08392559194259613	2.961977186311787	0.04595849514890981	0.9719885662899813	0.04167366597335686	544	0.602	2008	111	"2004-2011"
"2403"	"Maryland"	0.042044630218508156	-0.1492373337222952	-0.156918079412705	2.8461538461538463	0.052513413326729166	0.9106736012701324	0.04274002983024878	454	0.6620999999999999	2016	114	"2012-2016"
"2403"	"Maryland"	0.03884904416903499	-0.205363772209547	-0.19633504982406758	2.8322147651006713	0.029278031040805255	0.9986528853121401	0.026244015173343613	1448	0.7007385618825335	2020	116	"2017-2021"
"2403"	"Maryland"	0.03884904416903499	-0.205363772209547	-0.2019836327381468	2.801087801087801	0.029189943617154643	0.9793401463732658	0.026267948605776022	1390	0.7007385618825335	2020	117	"2017-2021"
"2403"	"Maryland"	0.03926738711483405	-0.1142238872538501	-0.09844659161732909	2.9142628205128207	0.03040482270271649	1.0346889061311564	0.02832904131915049	1334	0.6302599025180371	2020	118	"2017-2021"
"2404"	"Maryland"	0.06805119952998546	-0.27531513677938485	-0.366228482675198	2.7772727272727273	0.04906639157081318	0.8998898955761396	0.041957582725581206	460	0.8586	2008	111	"2004-2011"
"2404"	"Maryland"	0.04608501725645107	-0.17957676949834467	-0.27759299783806624	2.8165829145728645	0.04955078398236176	0.790786390007767	0.03723667679773613	451	0.8019	2016	114	"2012-2016"
"2404"	"Maryland"	0.040152282727125364	-0.2422927934830946	-0.2330067324268442	2.7706032285471536	0.032838871532481544	0.8927009728711299	0.02506954093047098	1268	0.8048371069429552	2020	116	"2017-2021"
"2404"	"Maryland"	0.040152282727125364	-0.2422927934830946	-0.22461056078788005	2.782758620689655	0.03369922458522471	0.9214438471559977	0.026062367712265062	1250	0.8048371069429552	2020	117	"2017-2021"
"2404"	"Maryland"	0.04264961549926992	-0.29768915760692816	-0.310173599802988	2.701691896705254	0.03250049886341962	0.8886316925954182	0.025431030931166505	1221	0.911874410375379	2020	118	"2017-2021"
"2405"	"Maryland"	0.06510354882763568	-0.07443478381298183	-0.051202949434822946	3.170556552962298	0.04203281902550577	0.919103791746632	0.03826279149744356	577	0.6633	2008	111	"2004-2011"
"2405"	"Maryland"	0.04306772533282672	-0.05043119006278745	-0.10907294287550505	2.9628770301624128	0.04814083915874264	0.9315073922035456	0.043384624507601985	461	0.6611	2016	114	"2012-2016"
"2405"	"Maryland"	0.040645316468352476	-0.12087860322626641	-0.13765392066581172	2.9415357766143106	0.030766030202373795	0.9959741846594662	0.028125439234678827	1254	0.6980625969016676	2020	116	"2017-2021"
"2405"	"Maryland"	0.040645316468352476	-0.12087860322626641	-0.13540221365063906	2.9304721030042917	0.03040826718824878	0.9796167767761238	0.02742400484618323	1276	0.6980625969016676	2020	117	"2017-2021"
"2405"	"Maryland"	0.04053044797156883	-0.09027891954525372	-0.07565975954046882	2.9772329246935203	0.03092654544436075	0.9746091797060646	0.02765474763874048	1242	0.6855466414130936	2020	118	"2017-2021"
"2406"	"Maryland"	0.06657216832994223	0.07189858144536357	0.09822758694593894	3.2628865979381443	0.04454221927020086	0.9936811643795204	0.04053310014123396	601	0.4082	2008	111	"2004-2011"
"2406"	"Maryland"	0.044131517730077986	-0.04359925636889973	-0.05442681267020145	2.91792656587473	0.046940557346525906	0.8970784600206134	0.04036146806194361	494	0.5843	2016	114	"2012-2016"
"2406"	"Maryland"	0.03978246916432743	-0.14018526194376157	-0.12603486766606892	2.891044776119403	0.029693956134762885	0.9843341880663384	0.02574357654061976	1462	0.6175102182798504	2020	116	"2017-2021"
"2406"	"Maryland"	0.03978246916432743	-0.14018526194376157	-0.1312477387320634	2.894776119402985	0.02948016697911114	0.9821882387577303	0.025696242455942077	1461	0.6175102182798504	2020	117	"2017-2021"
"2406"	"Maryland"	0.03997913975453862	-0.06700646745203306	-0.023792429789652278	2.9784546805349184	0.030461599562626077	1.0106599456826335	0.02640500425483328	1465	0.550145650126706	2020	118	"2017-2021"
"2407"	"Maryland"	0.06966838634912324	-0.2868081129296207	-0.281830042421046	2.898823529411765	0.05109825279035662	0.892623567674244	0.04231441525477958	445	0.7979999999999999	2008	111	"2004-2011"
"2407"	"Maryland"	0.04615578137612554	-0.2542448068944605	-0.379253862247306	2.6854460093896715	0.04833741701518707	0.830013990548597	0.039083832365088826	451	0.7865000000000001	2016	114	"2012-2016"
"2407"	"Maryland"	0.038866319590772164	-0.29029328344254623	-0.27958130797617775	2.7633042096902303	0.03043548018412328	0.9672628117312141	0.02607565785138304	1376	0.796566191222475	2020	116	"2017-2021"
"2407"	"Maryland"	0.038866319590772164	-0.29029328344254623	-0.2833034780410057	2.7513267626990143	0.030269581888139406	0.9690322859985645	0.025688325581730218	1423	0.796566191222475	2020	117	"2017-2021"
"2407"	"Maryland"	0.03900204890866535	-0.2811261469639417	-0.2320018778786588	2.822006472491909	0.027149569873795486	0.9031072921164158	0.02175057378598624	1724	0.8224782091658717	2020	118	"2017-2021"
"2408"	"Maryland"	0.0671258117609983	-0.27811851024101	-0.4025462733327232	2.7105751391465676	0.0450414169999428	0.992025107668333	0.042071235714443066	556	0.7475	2008	111	"2004-2011"
"2408"	"Maryland"	0.04394559056881993	-0.17739061946589485	-0.22474020690518998	2.79253112033195	0.051671285614533394	1.0387020166581655	0.04626746515816684	504	0.6764	2016	114	"2012-2016"
"2408"	"Maryland"	0.04049499315139392	-0.2678070120465519	-0.24366397059408876	2.7952	0.0317739980054901	1.0624904557787596	0.029411676580055328	1305	0.7060202379956808	2020	116	"2017-2021"
"2408"	"Maryland"	0.04049499315139392	-0.2678070120465519	-0.22901886482230288	2.810702875399361	0.03178338749379773	1.0594504958112325	0.029160415170833103	1320	0.7060202379956808	2020	117	"2017-2021"
"2408"	"Maryland"	0.04136811930124698	-0.3931043030494027	-0.4454958506459689	2.62107051826678	0.030766497437233732	0.9999170487903863	0.02843014819098591	1237	0.8179717991644574	2020	118	"2017-2021"
"2501"	"Massachusetts"	0.06716662111728239	-0.16498815582861875	-0.29401988817758534	2.8911290322580645	0.050286006103456946	0.9332995946718925	0.04120618373262039	513	0.6598	2008	111	"2004-2011"
"2501"	"Massachusetts"	0.040680307260702216	-0.14369589161171453	-0.16559704308455236	2.896860986547085	0.04523299573118515	0.8854319065914464	0.03916920145825076	511	0.6104999999999999	2016	114	"2012-2016"
"2501"	"Massachusetts"	0.04084438913687054	-0.2119291016778173	-0.24355848336932417	2.7712062256809338	0.02911164464359083	0.9665613158829593	0.025296065769170862	1460	0.6238012834378831	2020	116	"2017-2021"
"2501"	"Massachusetts"	0.04084438913687054	-0.2119291016778173	-0.24376522598732903	2.7710280373831777	0.029114142718065776	0.9649681052972228	0.025263022744540422	1459	0.6238012834378831	2020	117	"2017-2021"
"2501"	"Massachusetts"	0.040839701353953484	-0.20924489974562627	-0.23868722049826532	2.7729885057471266	0.027654652067980328	0.9451362644504251	0.023724985943536097	1587	0.6105253047577514	2020	118	"2017-2021"
"2502"	"Massachusetts"	0.06613459772735573	-0.1603282369326905	-0.12293545955756412	3.0956521739130434	0.05309942231831201	0.9065668596446017	0.04129298894118511	482	0.602	2008	111	"2004-2011"
"2502"	"Massachusetts"	0.03956469693273154	-0.18770458770712478	-0.23892461885068683	2.8081264108352144	0.0479920475860181	0.9008035572619625	0.04103047771102132	482	0.6043	2016	114	"2012-2016"
"2502"	"Massachusetts"	0.039725541071407966	-0.22620509126148458	-0.2307132793627924	2.722689075630252	0.02958642495902719	0.9514234191456313	0.026276800963545306	1311	0.6314838879044431	2020	116	"2017-2021"
